"","id","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","O12","O13","O14","O15","O16","O17","O18"
"24",406,28.8810797767569,4.67093239553199,104.167135687125,103.948661920018,103.722250664782,99.6439253106799,105.343491807471,108.434461726556,104.106437818959,94.4711967721078,51.9611606403334,48.3207509471404,49.4485066147909,52.1056814829818,48.6812335399509,105.418911930191,101.827091367535,89.4841778203684
"25",567,28.8425933142219,4.58726421463583,104.288034042985,100.699365420442,101.145416266849,98.3283073208796,101.311908342123,101.005888876306,101.856725765314,99.8754210955143,51.3144245639233,48.289474149793,48.9315183183686,50.8447024420007,47.1313848606671,104.848514787131,101.171374531093,89.1434309800386
"26",569,29.0968839977741,4.90880476157993,106.540591847617,103.153756780193,102.999393097647,98.6123797187103,112.913112131797,116.315158161987,103.38131882109,109.057771168089,51.0095225098558,48.3458216626832,48.7905986113661,51.917348274524,48.3770855245984,108.109979561138,103.00718663545,89.5266388788342
"27",892,28.91261249042,4.61398220417398,103.13623834939,103.521328764207,103.244300848212,98.9893779669162,106.28821237877,108.674106288322,103.419164793894,105.829442423228,51.1707742718233,48.3150318527955,49.0132587685885,50.7140675215335,47.325723173253,108.841486286513,98.4409407329253,117.498975427506
"28",295,29.1044307218593,4.68474486677035,107.536840561731,101.792896548075,101.683704081007,98.126835513444,108.522783334203,113.114821639318,101.349932942419,107.730970913177,51.5187485409127,48.29116782463,48.5447907601877,50.4791250481453,47.3110199539875,107.595644394549,98.4686054786294,116.76323888413
"29",774,29.1293691039667,4.96853267931109,102.144821399744,99.6227523651948,101.651646298347,97.2334524072024,106.695868452997,113.220367001834,99.0167375916369,104.83283742924,51.09200542405,48.2643891542901,47.7253364531538,50.6953738975088,47.5576715334567,106.608385219094,97.7360872998064,117.734135227679
"30",1063,29.0884442424077,4.51271432384375,108.207107453224,100.57759951999,104.155174633674,98.1239698542507,102.608136197356,103.136944883247,102.395752636839,102.504608636957,49.734066878506,48.2214520444863,47.8154575721811,50.9691699132241,47.7802270362554,109.809929743705,98.8822215652358,118.377296744906
"31",55,29.1697114687064,4.60461989585353,108.837008975935,104.073070513215,104.79820924329,98.1716542378776,111.506490949957,117.788796842137,104.577674092926,107.109791727724,50.63540642815,48.2637307740217,48.4823354737503,52.2430520701302,48.5292077296949,107.274738173623,102.840594739348,90.190219478687
"32",836,28.8958823869658,5.0425764445795,108.230337223413,103.052758797696,101.931481590735,99.002326111186,103.046366600289,103.798345621211,103.670436420086,101.227865371296,50.9427443636924,48.2723132481858,48.5700242083735,51.895099328264,48.5448670643196,105.964164033004,102.755427113084,89.9074544955817
"33",761,28.9640058108273,5.20680839524268,103.098270440522,101.084259604012,101.465705523948,97.9453899579881,95.8921540753979,90.8417763795892,100.62302426694,100.987832562098,49.9397614257588,48.19699041076,47.3012589828953,52.0310873789341,48.920805133254,99.8699304533797,101.92315535708,91.8327758212418
"34",601,29.171628126042,4.41700114065298,111.598464256752,103.049095432282,104.899961801355,98.3792304045283,103.432825820878,108.465444072457,104.622160297265,107.050072977876,49.5035142697056,48.1768505583309,47.4325771943392,51.3567009092417,48.4682858481181,112.762531171606,98.7647981108186,120.903402991713
"35",904,29.2141067735971,4.50917821106152,110.358647207738,103.078055169776,103.487340183204,98.2131477263629,110.19032188419,112.429809516103,104.435248360722,106.058244389244,51.3194917816797,48.2497090698378,48.5511814045517,51.049305713962,47.4875583638396,108.721704565881,102.332620399103,91.6328974438381
"36",887,29.0907339149977,4.68962319238554,106.117364141278,101.060530776091,103.110390752668,98.0852180831394,107.333301788748,106.889336478073,101.969542853826,103.614180579928,50.3321755889962,48.3005787127913,48.4349991215368,51.2665437461218,47.9613003640113,109.72992198071,99.5196188399668,116.76266096632
"37",52,29.0877599871761,5.07326277424694,102.475253280264,100.542025874338,100.28750106466,97.810982407164,101.648222255199,101.186101242091,97.8187761254314,96.861882247115,51.8185486690378,48.2465230489254,48.3254007287466,51.1216220834843,47.5050645944463,103.575730791015,100.573367412916,88.124282472637
"38",265,28.9432638131588,4.79874727991603,103.640307506601,101.396389158154,102.245849026855,98.0235797105611,108.605101905739,107.623197437033,102.238023830902,98.8272953873658,50.8470985947382,48.2590620581801,48.2564335224231,51.2817362681344,47.7759662172272,105.90443640569,103.026578289636,86.1207060753088
"39",190,29.0884735853181,5.07737510241758,105.028986580968,99.8439038502109,101.463812245395,97.9196657162626,100.568693262602,100.757567666464,100.181863546113,99.711157363288,50.4132830011765,48.2083708802845,46.8962705963782,51.7512738523622,48.6661706118849,103.284020700718,102.208228795502,92.7017180484629
"40",349,29.0802066272565,4.74218561069042,103.179804224132,101.463139287895,102.410976850338,97.4545731152252,105.72032184087,107.645101058756,100.93157216237,104.900437223904,50.0016956550491,48.2383793432265,47.4982127677638,51.6515185533511,48.6680866843909,108.802424470426,98.7335249639629,118.965122843873
"41",156,28.9690227242057,5.40177608303868,101.567776918039,99.7000527337094,101.527307664348,98.4202071515814,105.150497122912,107.350213302221,99.4458969524285,104.248120585111,50.6604788782855,48.2675840770396,47.4496245652397,51.195152013229,48.5070689756072,106.69526279579,99.1917513037071,118.755192165709
"42",943,29.0779842552166,4.67667700975373,102.69603105954,102.543431884181,102.738786891278,98.2897729892237,104.438759766694,102.697122952293,102.258092235144,99.4148343428629,50.8083737954916,48.2726727642332,48.252578610016,51.1179996642583,47.9344107576968,106.332658205433,99.0502008492335,116.148277870354
"43",371,29.1384292935534,4.90729957187612,103.930533372442,101.97499863775,102.018403477293,97.6732392895379,109.15259159019,112.250187669033,101.142603780674,102.792405756997,51.3718233112115,48.2359348376935,48.1830781784613,51.3923809806178,47.9187565786927,104.857377547442,101.514605842723,91.2590025215934
"44",775,29.0801202268536,4.81778607713706,103.095315166698,104.666048116588,102.983544190469,98.7963582342301,109.949583590614,112.58121611775,103.94455059602,105.552644263242,51.0884019976047,48.3310666802026,48.9838258069254,51.0645206417272,47.5475153705786,111.019350238085,103.096598846452,93.6578496897691
"45",557,29.2415888671074,4.32126425848747,110.723836530999,101.916719182698,104.911711071811,98.0039565811103,110.413384541215,115.865838425262,103.480708372323,104.850680792994,50.6622518234684,48.2177642663142,47.3345568391903,50.4256708419327,47.1934085556852,111.603510038719,98.2991106501559,119.553673661129
"46",354,28.9720045393847,4.70450825282579,105.536171529999,101.010590331142,102.615325910794,98.7783958264415,110.765330441717,107.722973023538,104.35386398594,107.206059854969,50.352803590522,48.2831448294743,48.5490142962891,51.1032237248634,47.328087598741,101.636407768476,103.492428226997,88.752057335924
"47",1051,29.155432277783,4.49828473648853,107.262894048057,101.174801658659,102.982132584227,97.9293336846396,107.619401446328,112.464204753562,101.060220704912,105.889396133234,50.4292486896359,48.2451655969569,47.6767824870988,50.91119553759,47.8447348311322,112.311687636673,98.2548964303269,121.858403171147
"48",912,29.2021694247649,4.43713997929475,111.107105224305,101.704670021212,104.529326011872,98.4540762825323,109.29477996242,113.765211656962,104.210746643267,104.26260910014,49.7048359074574,48.215169802215,47.3476321796246,51.7206652500473,47.9847952132691,107.70061975452,102.202128088626,90.1008695615004
"49",896,29.1144384323388,4.88444004181485,106.714972107715,100.507657086567,101.14334002794,98.7311847162895,105.740572094533,105.428538296456,100.775325777581,106.221896457312,51.108044370607,48.297527342278,48.0548679397571,50.9084572166224,47.7244789651773,102.647211208708,98.4556634378374,115.307640974451
"50",785,29.1575737324239,4.80585079575655,107.465643352734,101.21360339643,104.401411054378,98.2431799067745,101.818930053361,101.067338170093,101.784503663377,99.0404274014822,49.5571325428564,48.2180444699595,47.3155159873989,51.4612623854365,48.0232372696612,110.763358552811,101.859303185716,92.1395731460083
"51",333,29.0392577363114,4.8487133900671,101.893099777877,103.039424735668,103.931087730334,98.000759670628,109.204600118657,110.684572879156,103.519392549828,99.673155317849,51.1259671403032,48.2989837320085,48.8588884795403,51.2838436146968,48.1787803689909,111.567118878004,99.2753119812692,117.393684875079
"52",581,28.9889809429994,4.87440655438318,109.487853486446,103.038967573295,101.792480845449,97.9511921796186,106.568502431442,111.248966154849,102.139474300664,103.605184376123,50.6242386363012,48.2189215584825,47.775687588215,51.8431302589907,48.6294516126825,104.086675160732,102.471268737529,88.4447294124187
"53",326,29.1037624360633,4.78368432284474,103.063431510771,102.68200655306,103.401751624316,99.6092284417872,114.344910526381,118.92622734905,102.700006722357,110.313819662191,51.5144758444429,48.3450300317849,49.0022852487959,51.3367820299266,47.9944115648183,111.394674966569,99.4917143316071,120.600678238442
"54",886,28.9483437650784,4.49619143644705,107.672739560846,102.495280106688,103.089035768974,98.4775563157504,107.100959982467,110.450793325179,102.89531533703,101.768067421947,50.8977416525469,48.241181902744,48.6408583432533,50.534514877892,47.3492266148955,108.818700983943,98.4538306288805,116.969488556262
"55",538,28.8844978676237,4.91478040036169,103.186580634853,101.137054836514,101.858722467238,98.9767265380686,104.132751097464,104.78056010288,102.120062613765,100.269025947027,51.4180281705126,48.338500926869,49.0235386147128,51.5133133624031,47.9397057947521,103.973859876743,102.556269797465,89.404394029315
"56",228,28.9608156596753,5.20113067848083,98.5751195094491,99.2578909801149,98.2214473031663,98.0125537410203,102.989177088594,101.32216177503,96.6733327432018,96.6253459211037,51.7002281446157,48.234197654586,47.8575161832464,51.2348738121884,47.8635745589604,99.7105515338314,101.643522310847,88.0004183406203
"57",263,29.1027344565796,4.94386013150791,103.919799924504,101.096234659567,102.746830850558,98.1072523702383,104.358661770387,109.035018263198,99.8053124364401,102.468186914894,50.7718652857538,48.2243685656157,47.6707893327939,51.1682461550647,48.2730284858396,105.265252075039,98.3336754504018,117.465513484751
"58",964,29.1502038715387,4.86655450316602,103.11811858636,102.185290994811,102.630875906793,98.6245376617995,108.70952124253,109.512859413349,103.724165123131,106.113529727006,51.085937353745,48.3596312926331,48.9399740099466,50.8870530053469,47.5925660465229,111.21096888638,99.419168998345,120.141853511509
"59",628,29.0148664153554,4.70166150399856,97.4838131451121,102.351526573894,102.900028428692,98.658996678565,112.567607077918,121.470617737792,101.747324242881,105.988780516144,51.9577224564254,48.3587049595297,49.3637950940021,51.4040440667783,48.1636690979965,107.402312235958,98.8143993811611,117.313014121067
"60",140,29.017939492412,4.78374460314321,106.942700445222,102.837284316919,103.154729831681,98.9174222833832,101.121741447881,102.203596079469,103.92238959397,98.9597435531475,50.9222252345244,48.2155542034699,48.1314926050832,51.6273155217508,48.2126813976116,104.740035130409,101.720514774477,92.965238149989
"61",787,29.2210731517923,5.03499976837825,101.789469208821,101.023277181534,101.814348004566,97.4412666254884,108.277158350141,112.692274571435,98.8871451089348,101.419386867333,50.9046029802418,48.2386113778483,47.4264459395775,51.1983281794755,48.1960551538,111.058189132801,98.043980796568,121.743404515286
"62",798,29.0539902893792,4.6827544660594,105.561605798271,102.778451627413,102.203019342925,98.4209683290111,103.192457038791,99.4358891573833,103.220705098087,101.404389111492,50.6941002247455,48.2288120246544,48.1194082382467,51.8658403277468,48.252874888072,105.31545760432,102.645284228223,90.0798255383292
"63",14,29.3073249701967,4.69235904821205,110.428432171992,101.217545507424,102.641730734997,98.0073987747688,107.466683088832,110.618585613442,101.23719569654,102.368541619587,50.7873023296074,48.2224506950006,47.3890080593684,51.2688458531164,48.0560503732739,110.189618751851,98.2252100926185,118.358239159183
"64",925,29.0591665761211,4.75572378064737,105.46346843172,101.536031350278,102.094643188959,98.5140379636988,110.428214055436,111.841903269928,100.969267281507,108.176648993769,51.1650493701224,48.3044811076115,48.4838867728712,51.0600419819295,47.5449600212177,104.797223922752,102.670767108076,89.1962142736807
"65",93,29.0792964701745,4.82220392942901,104.841706714874,102.843636783041,102.877752211688,98.4793469653026,113.627697599148,119.030899964876,102.897436115989,105.660032977884,51.993563135148,48.3342899138066,49.386565169636,51.3718366999655,47.9312764307245,109.632278522879,99.0170298201116,115.171510570181
"66",994,29.0470006479866,4.84526614282067,100.434211346173,103.803356029424,103.91294421246,98.7933831590213,109.566035708002,109.182461486048,104.177986250199,100.832366839112,51.5025600766136,48.3027307595437,49.1370573460026,51.3874403064461,47.9912170726388,110.87820864851,102.208147635374,90.9979567225428
"67",805,28.9400443749666,4.59217377956991,99.4287110505103,101.499645112602,101.64037365773,98.5129446434322,110.546842888254,107.925964833966,101.902279185016,104.977284893576,50.9220577674157,48.3109664802676,48.9814238926328,51.8364514277113,48.074682286887,104.301513762929,102.397150452576,87.2819066649144
"68",644,29.0290904761482,5.08393078263289,99.1352696441655,100.516702912367,100.754017815804,97.9989477815534,104.837584376819,102.641062489868,98.4432514327223,100.666006083292,51.2757802453837,48.2811837584886,47.7742446104097,51.6877331312319,48.1983763003352,101.692720612373,101.773794362714,90.3924140864014
"69",478,29.218000257174,4.59059696760499,110.547157540448,100.446929603521,103.242132773901,97.6164373304342,109.326829054017,111.045605464835,101.66973999431,100.478150521538,50.3146976622038,48.2078076045221,47.5938443258672,51.4997916199579,47.8678154788562,108.898252695996,101.894673170241,92.7544366630127
"70",1049,28.93305979157,4.65591563429031,106.334896938677,102.817027022232,103.99181109621,98.3328915579601,104.915633591127,107.846557028525,103.335562988331,104.275879087232,49.8972447599505,48.2785691961308,47.9985719718658,51.4692544330064,48.3667873184623,106.134128456545,99.417167585494,115.180545877248
"71",50,29.0955524090196,4.3449402814126,110.725743178261,102.222312613035,103.448568816188,98.242232929314,109.91938724299,111.460420553206,103.323370318156,108.809375912002,50.2665045497218,48.2481987533815,48.1693074418342,51.3818482033829,47.8791992659423,108.883764357332,101.954330824084,92.5835772707405
"72",812,29.086317039008,5.00378416415273,103.424384033019,102.000153037533,100.65781769052,97.96824931851,102.334636791114,106.164509169962,98.7220767065867,98.7739713703219,51.425244719376,48.2651772419616,48.0916009772229,51.9581778583351,48.5269065586021,100.604330907374,101.507196202145,88.0038852823547
"73",43,29.0907083314838,4.73392024873369,102.578932891101,100.70314447598,101.936822913804,97.6179336620404,107.267306926908,106.706395187815,101.451779140793,105.150854594012,50.835775153066,48.2622327229132,48.1794892102549,51.0731246318102,47.8757688215632,106.179266728504,98.8835699272138,118.157546495732
"74",291,29.0634227371737,4.33161288473546,109.093159726944,101.436692770651,102.753794713985,98.5135782995464,108.755238686426,109.395392664357,100.920182755682,106.243165926884,50.9578114370501,48.2786554309483,48.2415691270605,50.8850541057394,46.8105184723336,107.29199118807,101.456265815422,89.6488729467826
"75",341,29.0539450355621,4.91952107128363,103.331346082938,100.476300909144,102.545022360187,98.8499756441362,111.301535388707,113.179560231573,100.931916218128,105.086247346294,51.829485091672,48.3697705160388,49.2215623131553,51.9282136595594,48.2994465876078,100.010412795162,102.583479921659,90.4879613595778
"76",997,28.9081252486171,4.86140750788046,99.3659374006039,103.075459945412,102.629826957125,99.028316739313,101.443729804525,99.6646174667724,102.260782448155,96.8881001749156,50.8821811958634,48.3359042920939,48.5977767254012,51.8869320402598,48.2852733254516,103.778592299263,102.3545439938,89.0138125170573
"77",648,29.1765410014115,5.22037334913357,102.735839091266,100.757506874892,99.7195653388801,97.6914763538084,107.327475939853,110.24823205989,98.2200689699257,105.846436886845,51.9605796269955,48.2887696550392,47.9513718981555,51.2134244068629,47.4146988438012,102.65651382964,101.915845130301,91.3508251078353
"78",592,29.1149880021469,4.54333119879034,109.698958612975,103.756638010284,102.053878427606,98.799303508004,109.614996768206,116.002874518432,102.419500118843,105.014463046586,51.5177780395348,48.3288787269122,49.1118526758184,51.2278486057128,47.9180707736969,112.197655143526,99.3304765751631,118.706504307863
"79",106,28.999283359329,4.96719932411668,104.06943342831,103.158067766309,102.895983051267,98.9803207943061,108.89862349823,111.712790348603,102.934945092141,105.142246379801,51.6859730555428,48.3304661948629,49.3565824908483,51.4557595151628,47.7426459927594,105.110193691553,102.783062390168,89.687257117412
"80",990,29.1427457630358,4.42964047007901,107.633605405821,102.073366461282,101.888003782277,98.3005102938439,108.031154535236,110.211172068338,100.957902494902,102.704326017008,51.2836335924722,48.2859793032345,48.7336845116381,51.2170643460603,47.5171697637872,103.806767210814,101.592650820572,89.2351012104566
"81",959,29.0364782311888,4.80862970798872,104.491824061192,102.631858950995,104.896157714757,99.7698772410079,106.653652765854,105.734294917711,104.001471612281,99.9426647789406,50.7809095549035,48.3261818438207,48.7201357562292,51.227414912144,47.7450699783458,106.554668345607,102.845927999397,91.5963756426224
"82",923,29.130680999068,4.70418184616315,103.527068454885,101.814996395125,103.693306871699,98.5164917527544,108.360125562926,109.305433753648,102.970433407837,105.014413185324,50.6544886592889,48.3119218826554,48.1894944475814,50.9008472195924,47.6529542423052,111.306079291339,99.0181844682091,118.845176310098
"83",613,29.0999781401684,4.52224113520822,110.376963179152,100.632396033469,104.176810652326,98.7131837611432,108.26487890349,108.019195845177,103.566153720571,106.518230105325,49.4904355550922,48.2011043428463,47.5022593206713,52.1441540254769,48.6533475066548,104.377334193156,102.608129851072,90.1570970539388
"84",239,29.138152514588,4.71346625461792,105.876689495306,102.605422765802,104.258368775929,98.4034426075218,108.109728003452,111.86838390916,105.56442810494,102.372245594318,50.3312152501382,48.2425432958959,48.1193489301892,51.25990637939,48.2690868380569,110.724063118235,99.8966834707559,118.591385310119
"85",711,29.02068496541,4.59866389960376,103.703283338429,102.216437597912,102.884742334926,98.5844601984624,107.786832392778,107.460960465615,103.252529506271,101.91442773173,50.8740823666915,48.2718947878166,48.9173287552539,51.1033808435,48.0354468408119,106.165651911259,98.5832374678565,116.414993438074
"86",4,29.1256185000735,4.32116190910034,108.837588807833,102.784895419663,102.816458142931,98.3889260835884,114.54165166484,120.644917017429,102.930255494603,109.408277093382,50.4808006948965,48.2518120297111,48.314761790164,51.3952785072649,47.6225149205469,105.368798880443,102.493023669451,90.4730611432592
"87",225,29.0742201810178,4.62227297729579,103.272243039412,101.057727659602,103.909854356935,97.8716223261774,105.486790370563,106.473767059149,102.875234916793,104.535321527924,50.1043395370082,48.221321170241,47.7078451941578,51.610250809027,48.232685205366,105.834161647316,101.805231076463,90.7083726884402
"88",718,29.0819440622091,4.77885634932006,106.218729005099,102.789084295994,104.045251301752,98.7432616606783,107.716705261988,110.786919883417,104.860680073195,104.309444337923,51.3645579047361,48.2940016936571,48.8245780759705,51.9514194771104,48.5170570533066,107.146361171493,102.540062182622,90.3231820471682
"89",728,29.0005014711746,5.42353188839442,98.8663979471767,99.1895216855644,100.134161620939,97.5648902744087,101.475439288282,103.291487094286,97.6088599663329,103.582886377256,51.8933013852635,48.2717761491392,47.9503780046051,51.0714753525366,47.8791649798837,97.995068667783,100.954632257659,89.3946356872276
"90",208,29.0289698221214,5.2905241883602,104.154488858696,99.9611399612951,101.285860680267,97.9192320182764,102.049868125842,103.286162056225,98.7741854187156,103.633494917109,51.1119321475195,48.2653925292133,47.6093641302681,51.6246425635719,48.3675923807617,101.250075521079,101.328523787423,90.7782141735477
"91",1088,28.9826101360852,5.07773997881455,100.520087260223,100.104776649939,98.5744924267193,97.4522669601641,102.854954585827,99.5402110495153,98.5146876788225,102.137568765021,51.3726348921371,48.2730574259554,48.1960671053892,51.631273338579,48.1640340676596,103.265769166291,101.80331888986,88.7335817318433
"92",980,28.954031550406,4.83773058553621,102.378183766439,101.301449646957,102.084573420719,98.556780604852,106.887297467537,104.78744497858,101.956529187009,102.319432596049,51.1605808321134,48.2895833124096,48.5598140948702,50.6318856793656,47.5116403091859,105.435725449452,98.4898391774941,116.267098274745
"93",514,29.0605211767919,5.40930023334905,102.50054827725,99.7534388727231,102.109167455182,98.0848939869505,104.557720327425,108.887320889547,98.5392542422844,107.0047822184,51.4330857753302,48.2558409900894,47.598477895966,51.1910222968993,48.3345318593434,103.544981381827,98.1883384468096,119.175332821881
"94",136,29.0531766064777,4.87016861708336,102.736906682753,102.122073580552,101.770999413823,97.9915203099057,103.079220738027,104.306099784167,100.939584955346,102.668635316019,50.8008574456956,48.2318937367991,48.1128851863359,50.8113108752299,47.8300680450132,107.222593238364,97.9999396302003,117.792627716653
"95",1103,29.0465784507945,4.52684449610418,101.174561822446,103.362164886664,103.16829121145,98.9090672481918,114.227517989272,117.70515963967,102.991079420237,107.335827917928,50.6660263486832,48.3289499292325,48.933953452866,51.2494715633614,48.0120625422226,112.350344623682,99.2457686766332,118.346900682404
"96",329,28.7910469652853,5.34747208365126,98.438225388323,99.4622844168245,99.6796893783388,97.9274794676083,97.9015485518644,95.6771939850707,96.8008440779182,98.6683221677925,51.2774560137892,48.2749541326164,47.7581863591455,51.7322953856472,48.4225615973135,99.3449938483142,100.346653466105,89.1700045432204
"97",267,29.0085182424612,4.24756638391414,106.080361775811,102.17151491817,104.358382855855,98.2533364579811,106.984589945332,109.655983177959,103.728214760646,102.351885821091,50.4501438253989,48.2488460416728,48.531029142841,51.1784000699527,47.5235776439872,106.938777513625,101.923632607294,89.8404784144499
"98",15,28.9781635268356,4.6952696065372,107.090642413724,103.245461110909,103.583229141934,98.9887002625568,103.702691171262,103.624694696798,104.286158773805,102.694288442966,50.6711040321817,48.2748784712508,48.4637870814698,51.6673977146843,48.1852197715218,104.593582380128,102.337344147359,89.7762506634997
"99",336,28.9928545435773,5.17324292796618,101.24139259828,100.825429849888,100.773001613915,97.8373405066527,101.443778250022,100.316097403287,99.2028651220455,99.9087066314262,51.0042740293617,48.2492209990297,47.9796730640092,51.7475761272576,48.5354755804126,101.252363973214,102.170606823873,89.281902064828
